Transaction_ID,Customer_ID,Store_ID,Transaction_Date,Transaction_Amount,Product_Category
306502,2032,22,2023-05-03 21:37:01.300615,813.39,Electronics
417985,1606,80,2023-11-10 23:40:53.715682,706.49,Electronics
549329,9559,13,2023-04-17 04:12:45.397611,185.39,Clothing
147001,7209,61,2024-02-01 16:01:51.661335,708.96,Electronics
520604,7307,47,2023-09-25 07:23:00.690875,247.52,Home & Kitchen
896727,9709,41,2023-08-24 03:57:24.863353,319.13,Clothing
922924,9162,60,2023-12-10 19:41:33.634120,364.58,Grocery
421786,9418,45,2023-08-01 14:30:06.672267,921.34,Grocery
892883,3776,3,2023-03-23 23:53:06.544401,369.41,Clothing
797510,8743,71,2023-05-22 08:06:54.148980,224.31,Home & Kitchen
505197,6751,14,2023-06-10 17:30:54.832629,266.26,Clothing
633739,9755,14,2023-04-17 13:36:35.611226,164.53,Grocery
695751,9795,61,2023-03-29 17:28:36.122402,879.2,Home & Kitchen
751153,6446,72,2024-01-20 15:00:24.334280,598.56,Clothing
858912,9787,55,2023-10-27 19:18:36.308465,598.26,Home & Kitchen
775384,8702,55,2023-04-21 07:19:31.310713,617.68,Electronics
845030,9527,72,2023-05-18 15:40:38.985342,357.61,Clothing
467554,3526,10,2023-08-02 09:36:32.260470,254.98,Electronics
239513,3890,60,2023-03-21 02:06:32.971331,818.93,Clothing
521313,4924,80,2023-06-20 16:20:14.991858,832.68,Electronics
160137,5815,74,2024-01-27 17:24:05.857571,220.95,Home & Kitchen
287016,3968,29,2023-05-20 12:58:14.264347,136.61,Clothing
500571,6201,14,2023-05-08 02:27:42.554651,171.15,Electronics
658924,3541,100,2023-10-07 22:33:34.876741,292.89,Clothing
978988,8728,93,2023-06-24 10:19:38.578182,334.46,Clothing
903711,1056,94,2024-02-02 23:09:20.099293,464.87,Clothing
984101,9451,75,2023-05-23 12:15:41.322572,18.86,Clothing
658340,2420,5,2023-05-24 11:24:56.314508,517.64,Clothing
362213,6446,93,2023-11-01 20:34:20.140511,782.29,Clothing
989935,8728,13,2023-11-01 12:34:05.643799,636.95,Clothing
567883,9607,45,2024-01-04 20:53:40.792250,887.31,Home & Kitchen
688113,2068,75,2023-06-06 13:05:01.307374,734.06,Home & Kitchen
141698,5463,100,2023-07-15 09:11:02.972717,707.56,Home & Kitchen
113304,3286,98,2023-12-09 09:35:54.557147,820.59,Home & Kitchen
118348,8566,9,2024-01-18 04:17:57.283512,80.37,Home & Kitchen
800639,6899,47,2023-06-17 21:22:14.929047,704.1,Electronics
891390,1025,85,2023-06-13 16:26:35.266670,186.67,Clothing
160943,6785,71,2023-11-28 03:03:31.816913,119.64,Home & Kitchen
498050,9607,99,2023-05-26 07:58:39.557477,868.42,Electronics
625319,7915,84,2023-08-13 08:52:58.236449,208.69,Electronics
800145,7250,94,2023-02-28 01:13:13.578793,841.52,Grocery
124261,1558,55,2023-07-13 01:58:01.218486,593.33,Grocery
906736,7744,45,2023-08-24 03:40:37.830122,864.85,Home & Kitchen
682061,1887,6,2023-05-20 17:46:27.646331,250.29,Clothing
845182,5693,94,2024-02-08 11:34:31.057633,392.51,Grocery
922310,6783,69,2023-04-24 14:10:34.115083,879.92,Grocery
661513,7570,74,2023-08-09 13:20:04.620987,993.2,Grocery
907466,4882,8,2024-01-02 21:46:07.803049,552.41,Clothing
493266,8275,98,2023-09-19 20:49:57.749727,229.08,Electronics
499665,3598,59,2023-06-12 06:09:13.599459,705.07,Home & Kitchen
476962,3876,100,2023-11-17 05:11:35.134232,822.24,Home & Kitchen
206235,9232,14,2023-05-03 05:32:03.786345,303.17,Electronics
989029,6287,94,2023-12-27 22:37:54.434433,849.06,Clothing
657802,5379,93,2023-12-02 14:28:22.768712,974.81,Clothing
247733,7605,22,2024-01-02 03:44:15.448472,674.61,Grocery
845016,9675,69,2023-03-21 11:13:47.600811,354.88,Grocery
581279,6851,44,2023-12-15 19:12:36.167801,917.33,Electronics
201503,3283,21,2024-02-15 19:14:42.807007,338.45,Electronics
467126,9231,69,2023-12-06 07:16:52.427924,494.68,Grocery
348991,4519,64,2023-07-14 00:00:37.470841,155.72,Home & Kitchen
528678,3512,21,2023-09-01 03:47:38.369923,481.97,Electronics
607391,5790,45,2024-01-16 21:52:43.610772,784.26,Clothing
604449,5790,45,2023-06-21 03:49:19.097051,419.99,Clothing
313321,9303,47,2024-02-13 13:01:51.972565,107.93,Electronics
521281,3542,55,2023-03-12 00:27:38.671304,179.8,Home & Kitchen
774345,3861,14,2023-12-26 07:59:39.035447,943.55,Grocery
309476,4394,91,2023-09-07 21:35:02.204014,59.79,Clothing
696849,3527,60,2023-12-31 19:53:26.684314,979.43,Electronics
863264,7397,82,2023-03-18 15:19:47.659454,764.32,Electronics
997770,6975,88,2023-07-06 04:41:05.267942,74.84,Home & Kitchen
962701,9755,74,2024-01-12 14:23:15.118988,862.78,Home & Kitchen
855595,9932,74,2023-05-26 19:24:51.287928,677.34,Electronics
207630,1560,41,2023-06-24 10:56:27.273224,331.48,Home & Kitchen
372182,2650,60,2023-10-24 16:31:25.924560,475.78,Home & Kitchen
157648,7612,99,2023-03-03 19:22:30.674242,308.66,Home & Kitchen
324538,3989,69,2023-07-15 19:36:14.626113,595.73,Grocery
882962,8156,99,2023-08-27 20:42:47.796420,221.79,Clothing
162305,3917,10,2023-02-27 02:08:52.906234,422.78,Electronics
623979,9245,45,2023-12-02 02:57:06.119597,464.39,Clothing
952767,3343,82,2023-12-26 09:14:34.203264,871.25,Clothing
903058,7850,97,2023-09-24 09:12:06.362292,182.41,Electronics
261481,6704,69,2023-12-29 23:03:44.826273,127.44,Grocery
855610,4560,41,2023-08-08 23:43:28.514952,559.4,Home & Kitchen
484440,9212,44,2023-06-07 02:03:50.585776,379.7,Clothing
497865,8102,19,2023-07-16 06:59:00.139641,657.83,Home & Kitchen
627003,8663,61,2023-06-28 05:54:12.239243,481.81,Grocery
729619,9559,85,2023-06-22 10:48:23.682629,778.65,Electronics
474147,8801,5,2023-11-10 08:25:10.064385,520.18,Home & Kitchen
284362,8698,19,2023-03-01 11:08:22.487921,649.71,Clothing
347316,8660,94,2024-02-18 12:49:20.346273,732.27,Home & Kitchen
373693,2030,22,2023-05-05 22:10:55.878225,719.67,Electronics
947629,9114,29,2023-04-29 18:30:06.901484,915.77,Grocery
331670,8654,69,2024-02-18 04:25:51.572912,842.21,Electronics
557830,5792,61,2023-06-14 18:59:57.255942,760.89,Electronics
760038,6076,44,2023-08-03 19:29:28.885701,990.58,Grocery
582701,4645,10,2023-05-24 15:27:03.550893,679.04,Home & Kitchen
842208,3029,60,2024-01-28 06:17:23.814176,639.07,Electronics
152064,6338,60,2023-08-16 16:42:26.767800,612.44,Grocery
431699,8290,62,2024-01-02 22:45:15.710743,80.63,Clothing
157926,5374,2,2023-03-09 15:46:05.401735,771.21,Home & Kitchen
900717,6920,59,2023-04-28 02:59:18.664309,535.84,Home & Kitchen
459328,9445,28,2023-12-22 10:20:44.696995,989.06,Clothing
526113,7930,19,2024-01-30 21:14:43.842416,750.41,Grocery
884019,4229,85,2023-03-29 00:09:58.579598,336.52,Grocery
331026,4740,22,2023-07-19 11:21:17.956648,622.2,Clothing
306049,6937,71,2023-04-22 19:03:38.968599,829.5,Electronics
687648,5185,59,2023-12-04 15:01:10.829941,580.4,Grocery
815878,2007,3,2024-01-27 01:54:40.107670,485.39,Home & Kitchen
365543,6714,10,2023-03-16 07:57:25.923213,560.59,Clothing
621861,6191,19,2023-09-02 18:49:25.560256,986.79,Home & Kitchen
621867,8163,6,2023-11-16 06:12:49.417612,66.11,Home & Kitchen
803064,4761,28,2023-03-23 05:32:47.721908,845.1,Electronics
511447,2821,44,2024-02-20 16:48:22.947432,33.42,Clothing
334506,8916,69,2023-09-10 23:47:50.143266,564.51,Electronics
542635,1155,76,2023-06-17 01:56:42.129465,650.03,Grocery
616417,6421,19,2023-05-20 16:40:50.145129,405.45,Electronics
442648,4622,94,2024-01-04 06:52:23.855781,433.17,Electronics
940918,1504,5,2023-11-14 10:10:15.477450,942.04,Clothing
824438,8111,45,2023-03-15 16:17:42.987754,396.33,Home & Kitchen
807196,3365,60,2023-07-03 12:46:15.457971,800.43,Electronics
758923,5265,76,2023-03-27 15:48:12.285294,207.23,Grocery
768163,2950,86,2023-09-24 05:40:46.827264,939.72,Clothing
935377,2190,29,2023-03-23 07:11:57.837389,509.27,Home & Kitchen
267398,7496,62,2023-05-07 08:45:55.383230,234.84,Home & Kitchen
759287,5484,47,2023-12-14 15:25:44.734828,223.74,Home & Kitchen
206723,2103,98,2023-07-13 10:31:44.640924,140.34,Electronics
643541,7845,45,2023-09-10 23:03:27.120275,245.77,Home & Kitchen
137525,2912,45,2023-09-13 05:52:08.729237,714.55,Clothing
802989,1806,61,2023-09-05 13:41:50.472412,448.6,Electronics
976605,3989,6,2023-12-31 04:28:50.172987,294.61,Grocery
188174,1519,80,2023-06-21 11:40:51.369333,681.24,Clothing
132740,6156,75,2023-10-24 08:12:16.260892,449.24,Home & Kitchen
194819,6026,21,2023-05-19 22:05:49.732299,850.25,Electronics
580964,3014,93,2023-09-29 02:13:15.763435,614.59,Clothing
598209,9004,45,2024-01-07 03:09:17.197504,825.45,Electronics
831820,2950,5,2023-06-09 06:31:52.386396,483.9,Home & Kitchen
146315,6990,93,2023-09-02 13:33:24.358185,384.42,Clothing
163025,1763,2,2023-05-11 18:58:56.195775,596.34,Electronics
163056,2477,61,2024-01-22 22:59:08.070767,368.86,Grocery
176106,9884,88,2023-03-16 09:00:31.242502,886.15,Home & Kitchen
680509,5982,85,2023-09-17 12:28:14.751781,410.38,Grocery
756581,1320,21,2023-04-05 03:22:52.169184,337.09,Grocery
749453,9860,61,2023-05-20 13:35:46.618963,86.71,Clothing
634452,9024,19,2024-01-11 20:16:46.362117,990.73,Electronics
737873,7441,9,2023-05-02 08:32:30.204221,692.72,Clothing
692837,4457,28,2023-05-24 21:20:05.168054,682.07,Grocery
253038,8884,47,2023-09-10 20:12:29.065733,319.47,Grocery
284220,3916,86,2024-01-09 20:00:47.113504,560.83,Electronics
168873,4251,45,2023-06-15 23:15:12.439397,610.96,Grocery
476834,9010,76,2023-07-19 05:14:03.263817,105.73,Grocery
353006,6000,72,2023-11-29 00:12:50.650172,703.57,Electronics
248364,7360,44,2024-01-19 10:46:36.997896,406.4,Electronics
544228,7850,29,2023-11-15 21:42:16.952612,552.4,Clothing
494228,9527,88,2024-01-11 03:24:11.166688,60.46,Home & Kitchen
291251,9231,44,2023-06-10 17:33:22.546840,144.87,Clothing
446567,6500,64,2023-06-08 12:13:23.790554,682.51,Home & Kitchen
218253,8148,60,2023-06-27 17:11:41.475777,346.21,Electronics
399302,3639,43,2023-05-31 20:21:13.027758,851.74,Clothing
742269,1870,80,2023-09-22 15:52:49.730698,365.77,Electronics
704679,9269,100,2023-08-05 00:38:59.421271,613.89,Electronics
843567,9132,62,2023-08-01 15:24:17.834133,533.25,Electronics
720600,6883,76,2023-09-22 21:11:25.735194,266.03,Home & Kitchen
326708,1713,91,2023-05-15 13:29:45.323730,517.35,Electronics
594392,8610,71,2023-08-31 13:36:58.109055,424.09,Grocery
596826,3807,41,2023-09-14 05:12:03.405734,300.21,Electronics
547325,7650,5,2024-02-04 22:55:34.152152,272.69,Grocery
407008,6532,71,2023-09-03 09:09:36.324578,533.8,Grocery
646569,6748,45,2023-08-24 18:00:01.083336,594.86,Home & Kitchen
272996,5803,76,2024-01-21 17:50:58.702228,22.06,Electronics
510811,2187,94,2023-03-18 21:33:28.958029,980.57,Home & Kitchen
979600,8163,19,2023-04-19 09:06:08.291310,679.57,Home & Kitchen
166368,2771,5,2023-11-04 04:36:02.482785,959.79,Home & Kitchen
655738,8546,100,2023-03-18 20:35:44.245289,432.38,Home & Kitchen
539108,3365,47,2023-10-11 23:50:07.134528,90.62,Electronics
366946,3283,47,2024-02-07 23:03:39.265531,110.0,Clothing
918402,6751,75,2023-12-21 21:57:52.881639,808.02,Grocery
677804,2450,43,2023-12-21 23:48:37.736645,530.62,Electronics
215168,4730,21,2023-04-10 09:43:27.907904,454.25,Home & Kitchen
754490,8445,10,2023-03-24 06:45:33.168214,957.97,Clothing
274093,9660,82,2023-09-20 03:41:58.030630,290.3,Electronics
113455,1769,98,2023-09-24 09:03:42.671885,289.16,Clothing
740258,8321,45,2023-09-03 19:08:53.407199,355.13,Home & Kitchen
950791,1583,99,2023-05-20 15:58:12.269694,549.78,Grocery
111723,7570,47,2023-07-21 08:28:13.440604,883.7,Home & Kitchen
198298,2510,6,2023-12-16 13:41:11.092312,580.81,Electronics
856069,8211,28,2023-03-24 23:03:49.236994,146.51,Home & Kitchen
507132,7159,2,2023-06-13 05:48:41.720940,596.71,Clothing
902287,9590,45,2024-01-01 11:39:37.908978,514.31,Home & Kitchen
217631,3956,55,2023-12-26 23:31:14.074972,442.19,Clothing
438383,6975,86,2023-12-16 16:16:35.629183,496.59,Clothing
420214,2821,8,2023-12-03 07:36:24.713258,936.75,Clothing
283929,9834,93,2023-04-09 23:56:40.934369,535.32,Home & Kitchen
992959,4339,45,2024-01-26 19:59:10.368438,724.15,Clothing
468707,7976,91,2023-07-12 00:38:28.614730,505.09,Home & Kitchen
607903,7876,84,2024-02-03 03:55:02.650149,655.16,Home & Kitchen
914873,5437,55,2024-02-11 17:43:52.427285,652.14,Home & Kitchen
539748,8490,61,2023-03-03 02:05:26.456257,377.66,Clothing
739825,6740,76,2024-01-22 22:59:36.836029,818.31,Clothing
176438,6990,64,2023-08-11 12:10:54.378821,246.08,Grocery
184939,2184,28,2023-09-12 02:05:52.597988,700.13,Electronics
496962,1528,71,2023-08-15 21:37:21.755376,902.97,Home & Kitchen
173186,5024,41,2023-06-19 14:06:30.115681,781.56,Grocery
376689,5105,62,2024-01-23 13:04:28.734843,445.9,Grocery
911527,7421,97,2024-02-23 10:49:54.572552,319.89,Grocery
337532,9901,97,2023-04-11 16:02:38.967147,459.53,Clothing
216600,3406,5,2023-06-23 00:49:26.244605,435.01,Grocery
683998,5781,2,2023-03-12 03:40:13.494853,648.72,Electronics
504059,4983,28,2023-04-28 14:51:16.676963,401.14,Electronics
294989,7707,69,2023-11-03 10:27:21.345154,688.16,Clothing
306825,9172,55,2023-05-21 15:10:55.879761,331.66,Home & Kitchen
192125,8880,21,2024-02-07 07:59:44.692732,471.6,Grocery
951289,2973,14,2023-06-20 17:51:15.298344,445.47,Grocery
907546,8935,21,2023-11-19 20:00:14.879632,40.1,Home & Kitchen
633289,6729,88,2023-08-23 04:06:52.250047,144.44,Grocery
961075,9017,22,2024-01-03 19:15:50.967144,821.94,Electronics
956901,1250,64,2023-10-13 13:11:08.930499,284.09,Grocery
677333,6255,6,2023-10-13 12:32:32.033722,553.07,Home & Kitchen
679099,3343,94,2023-09-24 23:17:45.712111,412.41,Grocery
219885,8881,6,2023-12-26 15:58:02.728420,804.92,Grocery
333086,5803,72,2023-10-13 00:36:16.449832,949.51,Grocery
439910,9340,69,2023-11-06 20:01:10.537828,787.18,Electronics
242273,6050,21,2023-09-25 10:02:20.407286,422.49,Clothing
546625,3541,41,2023-02-27 17:05:49.574348,586.99,Grocery
495096,1874,6,2023-06-13 21:21:38.530221,980.88,Home & Kitchen
310372,2195,100,2023-04-17 04:44:04.929596,728.02,Grocery
964627,3734,62,2023-12-14 12:30:50.615483,333.17,Home & Kitchen
650337,9961,19,2024-01-17 06:59:35.754503,686.03,Home & Kitchen
131349,9314,43,2023-12-18 06:21:19.066764,150.27,Electronics
713186,8262,47,2023-03-05 14:09:25.885992,828.67,Electronics
689550,4223,85,2023-04-18 08:53:58.017927,244.05,Grocery
760081,3015,8,2023-10-15 07:14:35.476907,615.68,Clothing
461976,9894,3,2023-11-30 17:18:48.146279,913.12,Home & Kitchen
407443,4880,2,2024-01-31 10:01:51.444554,720.37,Clothing
928436,8654,76,2023-08-18 07:02:13.117908,208.47,Electronics
149653,9514,100,2023-10-15 15:17:09.130550,68.87,Grocery
734325,6742,19,2023-08-18 21:16:40.834750,273.75,Clothing
264744,8402,99,2023-09-08 00:05:46.917696,610.61,Clothing
532730,2223,100,2023-09-29 04:38:28.453175,282.54,Home & Kitchen
465666,8935,93,2024-01-01 22:23:14.416071,527.92,Home & Kitchen
420402,2090,28,2023-03-18 06:48:10.057882,707.97,Home & Kitchen
571378,1114,22,2023-03-02 06:54:12.192522,635.6,Electronics
920445,4601,85,2023-07-15 02:15:38.854097,254.29,Clothing
624721,8801,71,2023-03-27 18:55:15.425676,194.14,Clothing
696122,8985,14,2023-07-02 22:42:27.410883,572.13,Grocery
399957,3603,62,2024-01-21 23:18:01.476556,753.45,Home & Kitchen
275485,9755,80,2023-07-27 16:38:51.053047,871.53,Electronics
362988,3769,5,2023-06-07 16:19:15.427636,729.94,Clothing
460439,3507,60,2024-02-11 05:52:02.200349,30.74,Home & Kitchen
643485,9709,29,2023-11-26 22:33:14.085870,20.3,Clothing
786794,4229,86,2023-08-17 10:41:48.961075,370.4,Electronics
728713,2099,45,2023-04-27 07:11:54.139242,97.1,Home & Kitchen
754689,9451,59,2024-02-15 00:50:49.082568,404.89,Clothing
652216,6344,85,2023-11-16 01:35:40.039723,481.69,Electronics
788867,2190,61,2023-12-25 01:41:12.754817,228.91,Electronics
414779,9834,45,2023-07-25 01:19:48.188020,684.55,Home & Kitchen
500555,4879,61,2023-08-12 11:28:05.609000,726.11,Home & Kitchen
993139,3917,21,2023-11-16 15:54:40.357777,753.3,Clothing
704880,7947,28,2024-01-14 12:12:11.672778,740.5,Grocery
317046,3776,6,2023-06-06 06:24:54.620205,549.73,Clothing
161503,5100,6,2023-06-03 17:37:00.170859,958.3,Home & Kitchen
775226,6851,47,2024-01-03 18:34:15.467379,26.03,Electronics
542976,2420,62,2023-12-18 14:42:51.657660,508.95,Grocery
123124,6188,93,2023-05-20 13:57:50.764135,287.19,Grocery
948711,6607,55,2023-09-19 18:59:29.097468,664.2,Electronics
421772,2410,75,2023-08-27 06:18:39.053966,198.34,Clothing
478584,9828,9,2023-05-18 09:39:34.207820,624.17,Grocery
518653,6932,93,2023-11-14 16:44:41.889469,223.84,Electronics
478462,9755,86,2023-12-15 19:54:14.478887,53.79,Grocery
950798,4422,69,2024-01-28 19:48:36.031093,681.62,Clothing
203227,2199,41,2023-12-09 05:00:07.756121,328.19,Clothing
555145,8966,61,2023-07-04 08:32:56.366389,689.94,Home & Kitchen
334662,8359,72,2023-12-04 11:57:46.510209,554.56,Clothing
720988,2278,76,2023-09-28 23:11:48.421150,404.74,Home & Kitchen
328913,9860,5,2023-08-01 00:15:17.706806,337.87,Home & Kitchen
813390,1705,98,2024-02-07 04:27:36.114282,767.89,Grocery
353840,1352,97,2023-09-24 12:03:11.476377,945.34,Home & Kitchen
197046,6966,10,2023-08-29 18:57:33.482441,282.99,Electronics
717264,4182,55,2023-12-09 02:29:20.792566,341.96,Clothing
260718,6484,22,2023-08-11 08:37:16.287860,627.56,Home & Kitchen
986631,6587,43,2024-01-21 21:09:35.790529,841.59,Clothing
480950,6714,62,2024-02-21 02:34:59.385245,28.5,Clothing
870017,1856,19,2023-03-01 03:26:57.349907,828.35,Home & Kitchen
663191,8281,44,2023-12-03 08:38:22.636174,272.99,Electronics
852555,5980,74,2024-02-19 05:16:12.231287,885.09,Clothing
622388,6338,98,2023-07-10 23:11:42.802417,98.49,Electronics
940667,2075,9,2023-04-13 15:32:53.536057,460.81,Electronics
269910,7307,76,2023-06-15 10:23:15.513653,692.96,Home & Kitchen
421715,9822,97,2024-01-11 14:23:49.044599,592.92,Clothing
445839,5378,85,2023-05-22 10:16:11.675904,804.49,Grocery
831405,2191,61,2023-03-01 22:54:06.166770,305.3,Home & Kitchen
244008,6748,28,2024-01-30 03:27:43.582260,850.47,Grocery
591787,9609,14,2024-02-12 17:01:32.695029,415.79,Grocery
581163,8968,47,2023-06-01 16:03:42.556215,390.43,Electronics
794984,6355,71,2023-05-09 16:03:53.401650,53.4,Grocery
173645,9865,91,2024-01-07 22:54:44.376162,932.08,Electronics
373025,3359,28,2023-09-14 06:38:46.648720,78.56,Grocery
837333,2150,8,2024-01-05 04:29:56.655090,217.05,Home & Kitchen
620168,5463,22,2024-01-30 16:32:22.542509,783.11,Electronics
953759,1935,28,2023-10-03 16:19:38.451235,748.6,Grocery
211326,3469,91,2023-09-25 00:06:36.999629,248.77,Grocery
989335,5162,72,2023-11-22 14:33:44.146177,472.6,Home & Kitchen
410605,9822,71,2023-05-11 07:07:04.324089,792.67,Electronics
130763,4622,99,2023-03-30 06:53:36.902670,318.27,Grocery
773162,1393,99,2023-05-22 19:11:21.676536,418.76,Home & Kitchen
124553,5538,55,2023-03-11 11:07:08.862499,435.77,Home & Kitchen
951982,8651,99,2023-10-02 13:07:40.304441,507.52,Clothing
698680,1473,55,2023-09-10 21:57:27.074763,96.69,Grocery
883185,8651,44,2023-09-22 16:46:45.736041,717.67,Home & Kitchen
469170,9684,19,2023-10-02 07:11:38.406228,504.16,Electronics
273776,6748,29,2023-03-07 08:15:39.502437,303.59,Clothing
162610,2408,97,2023-06-21 06:06:49.454703,775.35,Home & Kitchen
978425,6581,13,2023-05-25 13:53:55.636413,941.33,Home & Kitchen
311361,5436,22,2023-04-18 23:58:27.619311,504.77,Home & Kitchen
892008,4135,45,2023-08-19 06:46:04.728065,611.27,Home & Kitchen
458821,3650,19,2023-10-04 16:33:32.279676,215.65,Home & Kitchen
579427,6231,84,2023-06-30 05:08:41.180356,151.23,Clothing
720637,5100,9,2024-01-26 11:46:49.108831,97.28,Clothing
751093,4100,98,2023-09-08 15:09:59.652522,863.38,Clothing
584459,6937,82,2023-10-04 06:43:02.633956,279.94,Grocery
266558,6349,82,2023-10-10 00:22:55.100166,294.49,Clothing
327531,7664,29,2023-12-23 01:04:20.262902,971.74,Clothing
636376,9030,47,2023-10-07 21:33:12.721168,656.07,Clothing
259370,3438,21,2024-01-01 13:17:51.555056,857.04,Electronics
797680,7923,47,2023-04-03 08:21:22.588573,44.07,Clothing
814021,8348,59,2023-03-01 20:01:51.783515,811.74,Home & Kitchen
151468,7606,100,2023-07-23 03:48:33.904502,210.08,Grocery
470236,5650,45,2023-04-05 11:54:04.842187,637.04,Electronics
953685,5517,86,2023-10-30 06:23:51.373056,341.58,Clothing
223273,6156,47,2023-02-27 21:06:54.455096,36.35,Electronics
517189,2973,10,2023-10-02 18:45:08.941112,770.82,Home & Kitchen
394749,1887,69,2023-03-11 21:04:38.006722,39.22,Home & Kitchen
161186,6079,99,2024-01-16 12:02:59.268775,447.96,Electronics
853551,6751,8,2023-03-29 21:41:45.536737,883.24,Home & Kitchen
872169,2075,6,2023-06-13 11:02:06.684973,957.25,Clothing
521905,1752,29,2023-08-19 10:25:14.766992,177.67,Electronics
959530,3294,76,2023-07-11 17:49:22.957839,115.13,Electronics
956321,4028,45,2023-10-13 01:42:35.435187,539.63,Home & Kitchen
390537,1014,44,2023-11-04 01:51:38.653204,312.54,Grocery
957229,2404,82,2024-01-12 12:11:30.931648,655.97,Clothing
496331,3359,19,2023-03-19 22:49:41.115586,955.4,Home & Kitchen
171737,1199,76,2023-08-04 08:57:17.475927,377.31,Home & Kitchen
780284,6486,29,2023-12-20 07:08:35.625505,144.66,Home & Kitchen
782530,3390,75,2023-03-26 03:41:16.037462,629.64,Clothing
593374,5993,61,2023-04-12 19:25:22.429076,165.06,Home & Kitchen
821294,3542,69,2023-10-28 15:55:07.735295,707.02,Electronics
504693,3196,45,2023-07-10 11:17:10.474547,141.63,Grocery
901751,4762,19,2023-10-28 09:44:18.604317,361.17,Clothing
575441,7827,43,2023-12-09 04:21:50.900374,159.61,Electronics
433657,5463,100,2023-10-01 18:37:01.032717,413.15,Electronics
525029,1056,59,2023-10-16 08:03:29.329819,586.67,Grocery
848834,3128,44,2023-06-18 05:03:31.520796,719.86,Home & Kitchen
781112,8949,45,2023-11-02 18:50:55.877380,859.6,Home & Kitchen
549605,2950,19,2023-08-08 15:02:25.639497,332.67,Clothing
555976,5191,55,2023-09-27 07:23:01.210266,34.98,Home & Kitchen
761224,2065,76,2023-05-04 03:01:59.385040,59.63,Home & Kitchen
964135,2191,80,2023-04-21 23:56:05.053386,162.63,Electronics
790602,5951,45,2023-02-26 13:59:51.920607,822.37,Home & Kitchen
344954,8206,75,2023-11-26 05:26:30.013028,946.09,Home & Kitchen
536650,4726,10,2023-08-20 17:53:46.861201,362.53,Clothing
659438,8387,75,2023-11-01 10:39:58.670944,983.43,Electronics
962734,3923,43,2024-02-11 13:24:03.357394,451.37,Clothing
478115,6349,64,2023-06-25 11:32:17.113307,735.44,Grocery
512624,2709,3,2023-03-24 11:26:08.425453,235.28,Clothing
802613,6729,85,2023-07-07 23:43:07.938973,142.57,Electronics
984889,2181,45,2023-10-20 11:08:10.427456,87.78,Home & Kitchen
647167,1281,75,2023-10-23 02:05:44.095234,132.95,Clothing
630886,9961,28,2023-07-23 22:25:23.198562,878.5,Home & Kitchen
637013,7401,61,2023-04-12 12:31:22.169086,603.88,Electronics
869309,7854,47,2023-05-25 14:56:20.280266,50.34,Clothing
583892,3267,44,2023-11-20 11:44:31.633203,893.3,Electronics
974575,8660,61,2023-10-06 22:50:56.030310,808.66,Electronics
501075,6491,94,2024-02-11 22:29:10.127618,680.18,Grocery
632947,5730,55,2024-01-04 16:14:52.883709,888.63,Home & Kitchen
883985,8806,41,2023-11-07 19:19:30.639286,306.4,Grocery
271502,1199,85,2023-09-21 02:00:32.231070,13.08,Home & Kitchen
330014,2434,55,2023-03-23 23:30:03.173191,615.97,Home & Kitchen
269639,4737,76,2023-12-20 12:12:06.707635,392.51,Grocery
129518,7460,43,2023-09-08 19:52:07.374623,73.33,Home & Kitchen
355371,1481,86,2023-12-28 00:48:35.144624,844.36,Electronics
565551,9961,69,2024-01-26 07:29:37.693014,333.47,Grocery
148150,8328,19,2023-12-16 02:50:30.944998,305.72,Home & Kitchen
384939,7140,75,2023-04-26 14:11:08.104608,499.22,Home & Kitchen
638913,9800,28,2024-02-23 12:59:30.517381,167.72,Electronics
799605,4238,64,2024-01-17 12:28:14.130367,478.45,Electronics
303144,5484,82,2023-09-10 12:47:29.452664,383.1,Home & Kitchen
339203,8101,82,2023-03-20 12:44:40.987374,241.09,Grocery
184703,7279,8,2023-03-25 22:46:16.224601,789.22,Home & Kitchen
913932,1408,94,2023-03-26 05:32:26.681786,410.25,Clothing
701252,1713,69,2023-03-13 15:16:03.142126,142.68,Electronics
288336,9169,97,2023-03-29 18:03:59.298104,363.54,Clothing
703284,7283,19,2023-08-18 00:26:30.678548,676.98,Grocery
324128,8966,45,2023-11-08 14:02:59.885014,310.42,Electronics
699537,8191,14,2023-03-15 15:11:35.371872,947.92,Home & Kitchen
513443,1952,84,2024-01-10 02:44:33.868379,868.66,Grocery
304268,3769,99,2023-11-12 13:49:44.306479,143.18,Grocery
948281,6486,47,2024-01-29 06:15:00.378699,526.03,Home & Kitchen
545582,2184,85,2024-01-29 07:24:49.998686,246.1,Electronics
131089,7307,45,2023-10-18 02:34:54.162001,889.82,Clothing
562283,2410,72,2023-04-23 22:39:22.304076,254.6,Home & Kitchen
646430,5105,88,2023-04-19 03:01:37.195518,644.15,Home & Kitchen
393206,7227,99,2023-06-23 15:24:44.533516,420.26,Electronics
952649,7138,28,2023-09-29 23:54:31.064055,291.94,Electronics
247342,5276,9,2023-06-17 00:24:43.103945,421.25,Grocery
787873,6486,47,2023-07-24 21:40:57.543647,907.13,Grocery
707400,1155,8,2023-03-07 01:43:45.714522,65.98,Clothing
173770,4791,86,2023-04-28 03:44:31.645080,64.9,Home & Kitchen
627938,3758,97,2024-02-21 23:56:55.696976,782.58,Electronics
759799,2404,55,2023-07-20 13:36:24.806269,692.89,Home & Kitchen
